model,throughput,response_length,latency,energy,gpu,task,parameters_count,energy_per_token,dtype,optimization,quantization,cuda-fp16
stabilityai/stablelm-base-alpha-7b,41.4,256,6.19,2423.808,NVIDIA A100-SXM4-80GB,chat,7.0,0.00263,float32,None,None,False
stabilityai/stablelm-base-alpha-3b,71.7,256,3.57,1400.832,NVIDIA A100-SXM4-80GB,chat,3.0,0.00152,float32,None,None,False
stabilityai/stablelm-base-alpha-7b-v2,41.9,256,6.11,2433.024,NVIDIA A100-SXM4-80GB,chat,7.0,0.00264,float32,None,None,False
stabilityai/stablelm-3b-4e1t,45.2,256,5.66,1686.528,NVIDIA A100-SXM4-80GB,chat,3.0,0.00183,float32,None,None,False
huggyllama/llama-13b,23.5,256,10.9,4331.52,NVIDIA A100-SXM4-80GB,chat,13.0,0.0047,float32,None,None,False
bn22/tinyllama_frankenmerge,42.2,256,6.07,1585.152,NVIDIA A100-SXM4-80GB,chat,1.54,0.00172,float32,None,None,False
Walmart-the-bag/WordWoven-13B,16.3,256,15.7,5750.784000000001,NVIDIA A100-SXM4-80GB,chat,13.0,0.006240000000000001,float32,None,None,False
roneneldan/TinyStories-33M,324.0,256,0.79,195.3792,NVIDIA A100-SXM4-80GB,chat,0.033,0.000212,float32,None,None,False
roneneldan/TinyStories-1M,182.0,256,1.41,318.8736,NVIDIA A100-SXM4-80GB,chat,0.001,0.000346,float32,None,None,False
roneneldan/TinyStories-3M,184.0,256,1.39,315.1872,NVIDIA A100-SXM4-80GB,chat,0.003,0.000342,float32,None,None,False
roneneldan/TinyStories-28M,183.0,256,1.4,342.8352,NVIDIA A100-SXM4-80GB,chat,0.028,0.000372,float32,None,None,False
roneneldan/TinyStories-8M,186.0,256,1.38,311.50079999999997,NVIDIA A100-SXM4-80GB,chat,0.008,0.000338,float32,None,None,False
budecosystem/boomer-1b,262.0,256,0.978,393.52320000000003,NVIDIA A100-SXM4-80GB,chat,1.0,0.000427,float32,None,None,False
openlm-research/open_llama_3b_v2,56.0,256,4.57,1612.8,NVIDIA A100-SXM4-80GB,chat,3.0,0.00175,float32,None,None,False
openlm-research/open_llama_7b_v2,40.3,256,6.35,2506.752,NVIDIA A100-SXM4-80GB,chat,7.0,0.0027199999999999998,float32,None,None,False
openlm-research/open_llama_7b,40.3,256,6.36,2552.8320000000003,NVIDIA A100-SXM4-80GB,chat,7.0,0.0027700000000000003,float32,None,None,False
openlm-research/open_llama_3b,55.7,256,4.6,1612.8,NVIDIA A100-SXM4-80GB,chat,3.0,0.00175,float32,None,None,False
openlm-research/open_llama_13b,23.5,256,10.9,4313.088,NVIDIA A100-SXM4-80GB,chat,13.0,0.00468,float32,None,None,False
abhinand/tamil-llama-7b-base-v0.1,40.1,256,6.39,2552.8320000000003,NVIDIA A100-SXM4-80GB,chat,7.0,0.0027700000000000003,float32,None,None,False
abhinand/tamil-llama-13b-base-v0.1,23.3,256,11.0,4285.4400000000005,NVIDIA A100-SXM4-80GB,chat,13.0,0.0046500000000000005,float32,None,None,False
RWKV/rwkv-4-3b-pile,31.5,256,8.12,2276.352,NVIDIA A100-SXM4-80GB,chat,3.0,0.00247,float32,None,None,False
RWKV/rwkv-4-430m-pile,41.4,256,6.19,1428.48,NVIDIA A100-SXM4-80GB,chat,0.43,0.00155,float32,None,None,False
RWKV/rwkv-4-169m-pile,80.3,256,3.19,751.104,NVIDIA A100-SXM4-80GB,chat,0.169,0.0008150000000000001,float32,None,None,False
RWKV/rwkv-4-7b-pile,30.0,256,8.53,3068.928,NVIDIA A100-SXM4-80GB,chat,7.0,0.00333,float32,None,None,False
RWKV/rwkv-raven-14b,22.1,256,11.6,4635.648,NVIDIA A100-SXM4-80GB,chat,14.0,0.00503,float32,None,None,False
RWKV/rwkv-4-14b-pile,21.9,256,11.7,4700.160000000001,NVIDIA A100-SXM4-80GB,chat,14.0,0.0051,float32,None,None,False
RWKV/rwkv-4-1b5-pile,40.4,256,6.34,1741.824,NVIDIA A100-SXM4-80GB,chat,1.0,0.00189,float32,None,None,False
golaxy/gowizardlm,39.6,256,6.46,2571.264,NVIDIA A100-SXM4-80GB,chat,7.0,0.00279,float32,None,None,False
bigcode/tiny_starcoder_py,108.0,256,2.36,533.6064,NVIDIA A100-SXM4-80GB,chat,0.164,0.000579,float32,None,None,False
bigcode/gpt_bigcode-santacoder,87.4,256,2.93,834.048,NVIDIA A100-SXM4-80GB,chat,1.12,0.000905,float32,None,None,False
TigerResearch/tigerbot-13b-base,20.3,256,12.6,5114.88,NVIDIA A100-SXM4-80GB,chat,13.0,0.00555,float32,None,None,False
togethercomputer/RedPajama-INCITE-7B-Base,37.0,256,6.91,2709.504,NVIDIA A100-SXM4-80GB,chat,7.0,0.00294,float32,None,None,False
togethercomputer/RedPajama-INCITE-Base-3B-v1,41.3,256,6.2,1833.984,NVIDIA A100-SXM4-80GB,chat,3.0,0.00199,float32,None,None,False
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,37.2,256,6.89,2700.288,NVIDIA A100-SXM4-80GB,chat,7.0,0.00293,float32,None,None,False
internlm/internlm-20b,15.2,256,16.8,6653.952,NVIDIA A100-SXM4-80GB,chat,20.0,0.007220000000000001,float32,None,None,False
Delcos/Starling-LM-11B-alpha,23.5,256,10.9,4405.2480000000005,NVIDIA A100-SXM4-80GB,chat,11.0,0.00478,float32,None,None,False
Dampish/StellarX-4B-V0,28.7,256,8.93,2663.424,NVIDIA A100-SXM4-80GB,chat,4.0,0.0028899999999999998,float32,None,None,False
Dampish/StellarX-4B-V0.2,40.6,256,6.31,1852.4159999999997,NVIDIA A100-SXM4-80GB,chat,4.0,0.0020099999999999996,float32,None,None,False
upstage/SOLAR-10.7B-v1.0,25.6,256,10.0,3981.312,NVIDIA A100-SXM4-80GB,chat,10.7,0.00432,float32,None,None,False
huggingface/llama-7b,40.3,256,6.36,2525.1839999999997,NVIDIA A100-SXM4-80GB,chat,7.0,0.00274,float32,None,None,False
huggingface/llama-13b,23.5,256,10.9,4257.792,NVIDIA A100-SXM4-80GB,chat,13.0,0.00462,float32,None,None,False
bit-dny/MindLLM,63.1,256,4.06,1133.5680000000002,NVIDIA A100-SXM4-80GB,chat,1.3,0.0012300000000000002,float32,None,None,False
SaylorTwift/gpt2_test,117.0,256,2.18,505.03679999999997,NVIDIA A100-SXM4-80GB,chat,0.137,0.000548,float32,None,None,False
beomi/Yi-Ko-6B,39.9,256,6.42,2460.6719999999996,NVIDIA A100-SXM4-80GB,chat,6.0,0.0026699999999999996,float32,None,None,False
beomi/KoRWKV-6B,34.9,256,7.34,2654.2079999999996,NVIDIA A100-SXM4-80GB,chat,6.0,0.0028799999999999997,float32,None,None,False
fblgit/una-llama-7b,40.4,256,6.34,2543.616,NVIDIA A100-SXM4-80GB,chat,7.0,0.00276,float32,None,None,False
codellama/CodeLlama-7b-hf,40.3,256,6.35,2552.8320000000003,NVIDIA A100-SXM4-80GB,chat,7.0,0.0027700000000000003,float32,None,None,False
codellama/CodeLlama-13b-hf,23.5,256,10.9,4331.52,NVIDIA A100-SXM4-80GB,chat,13.0,0.0047,float32,None,None,False
cloudyu/Mixtral_11Bx2_MoE_19B,10.8,256,23.6,8736.768,NVIDIA A100-SXM4-80GB,chat,11.0,0.00948,float32,None,None,False
cloudyu/Mixtral_7Bx2_MoE,16.1,256,15.9,5686.272,NVIDIA A100-SXM4-80GB,chat,7.0,0.00617,float32,None,None,False
EleutherAI/pythia-6.9b-deduped,32.8,256,7.8,2064.384,NVIDIA A100-SXM4-80GB,chat,6.9,0.0022400000000000002,float16,None,gptq-4bit,True
EleutherAI/pythia-6.7b,33.3,256,7.69,2101.2480000000005,NVIDIA A100-SXM4-80GB,chat,6.7,0.0022800000000000003,float16,None,gptq-4bit,True
EleutherAI/pythia-1.4b-deduped,43.8,256,5.85,1373.184,NVIDIA A100-SXM4-80GB,chat,1.4,0.00149,float16,None,gptq-4bit,True
EleutherAI/gpt-j-6b,25.1,256,10.2,2580.48,NVIDIA A100-SXM4-80GB,chat,6.0,0.0028,float16,None,gptq-4bit,True
EleutherAI/pythia-1.3b,44.7,256,5.73,1336.3200000000002,NVIDIA A100-SXM4-80GB,chat,1.3,0.0014500000000000001,float16,None,gptq-4bit,True
EleutherAI/pythia-1b-deduped,64.0,256,4.0,940.032,NVIDIA A100-SXM4-80GB,chat,1.0,0.00102,float16,None,gptq-4bit,True
EleutherAI/gpt-neo-125m,85.6,256,2.99,672.7679999999999,NVIDIA A100-SXM4-80GB,chat,0.125,0.00073,float16,None,gptq-4bit,True
EleutherAI/pythia-410m,44.5,256,5.75,1299.456,NVIDIA A100-SXM4-80GB,chat,0.41,0.00141,float16,None,gptq-4bit,True
EleutherAI/gpt-neo-1.3B,43.8,256,5.84,1391.6159999999998,NVIDIA A100-SXM4-80GB,chat,1.3,0.0015099999999999998,float16,None,gptq-4bit,True
EleutherAI/pythia-160m-deduped,87.7,256,2.92,664.4735999999999,NVIDIA A100-SXM4-80GB,chat,0.16,0.000721,float16,None,gptq-4bit,True
EleutherAI/pythia-410m-deduped,44.4,256,5.77,1327.1039999999998,NVIDIA A100-SXM4-80GB,chat,0.41,0.0014399999999999999,float16,None,gptq-4bit,True
EleutherAI/pythia-160m,82.6,256,3.1,666.3168000000001,NVIDIA A100-SXM4-80GB,chat,0.16,0.000723,float16,None,gptq-4bit,True
EleutherAI/pythia-2.7b,33.8,256,7.57,1870.8480000000002,NVIDIA A100-SXM4-80GB,chat,2.7,0.00203,float16,None,gptq-4bit,True
EleutherAI/pythia-2.8b-deduped,34.0,256,7.54,1852.4159999999997,NVIDIA A100-SXM4-80GB,chat,2.8,0.0020099999999999996,float16,None,gptq-4bit,True
EleutherAI/pythia-70m-deduped,164.0,256,1.56,345.6,NVIDIA A100-SXM4-80GB,chat,0.07,0.000375,float16,None,gptq-4bit,True
EleutherAI/gpt-neo-2.7B,32.5,256,7.87,1889.2799999999997,NVIDIA A100-SXM4-80GB,chat,2.7,0.0020499999999999997,float16,None,gptq-4bit,True
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,36.9,256,6.94,1557.504,NVIDIA A100-SXM4-80GB,chat,1.1,0.0016899999999999999,float16,None,gptq-4bit,True
ahxt/llama2_xs_460M_experimental,35.3,256,7.25,1631.232,NVIDIA A100-SXM4-80GB,chat,0.46,0.00177,float16,None,gptq-4bit,True
GeneZC/MiniMA-3B,38.6,256,6.64,1658.8799999999999,NVIDIA A100-SXM4-80GB,chat,3.0,0.0018,float16,None,gptq-4bit,True
GeneZC/MiniMA-2-3B,38.3,256,6.69,1668.096,NVIDIA A100-SXM4-80GB,chat,3.0,0.00181,float16,None,gptq-4bit,True
Locutusque/TinyMistral-248m,66.1,256,3.87,877.3631999999999,NVIDIA A100-SXM4-80GB,chat,0.248,0.0009519999999999999,float16,None,gptq-4bit,True
DevaMalla/llama-base-7b,28.4,256,9.02,2368.5119999999997,NVIDIA A100-SXM4-80GB,chat,7.0,0.00257,float16,None,gptq-4bit,True
pszemraj/pythia-31m-simplepile-lite-2048-scratch-2e,166.0,256,1.54,340.992,NVIDIA A100-SXM4-80GB,chat,0.031,0.00037,float16,None,gptq-4bit,True
pszemraj/pythia-31m-goodwiki-deduped-2048-scratch,163.0,256,1.57,348.3648,NVIDIA A100-SXM4-80GB,chat,0.031,0.000378,float16,None,gptq-4bit,True
pszemraj/pythia-31m-simplewiki-2048,158.0,256,1.62,340.992,NVIDIA A100-SXM4-80GB,chat,0.031,0.00037,float16,None,gptq-4bit,True
pszemraj/pythia-31m-KI_v1-2048-scratch,166.0,256,1.54,340.07039999999995,NVIDIA A100-SXM4-80GB,chat,0.031,0.00036899999999999997,float16,None,gptq-4bit,True
pszemraj/pythia-31m-simplewiki-scratch-bf16,165.0,256,1.55,341.9136,NVIDIA A100-SXM4-80GB,chat,0.031,0.00037099999999999996,float16,None,gptq-4bit,True
PY007/TinyLlama-1.1B-intermediate-step-240k-503b,38.3,256,6.69,1575.936,NVIDIA A100-SXM4-80GB,chat,1.1,0.00171,float16,None,gptq-4bit,True
PY007/TinyLlama-1.1B-step-50K-105b,37.8,256,6.77,1566.72,NVIDIA A100-SXM4-80GB,chat,1.1,0.0017000000000000001,float16,None,gptq-4bit,True
PY007/TinyLlama-1.1B-intermediate-step-480k-1T,38.7,256,6.61,1529.856,NVIDIA A100-SXM4-80GB,chat,1.1,0.00166,float16,None,gptq-4bit,True
robowaifudev/megatron-gpt2-345m,51.5,256,4.97,1133.5680000000002,NVIDIA A100-SXM4-80GB,chat,0.345,0.0012300000000000002,float16,None,gptq-4bit,True
meta-llama/Llama-2-7b-hf,28.5,256,8.99,2433.024,NVIDIA A100-SXM4-80GB,chat,7.0,0.00264,float16,None,gptq-4bit,True
meta-llama/Llama-2-13b-hf,23.3,256,11.0,3170.304,NVIDIA A100-SXM4-80GB,chat,13.0,0.00344,float16,None,gptq-4bit,True
winglian/Llama-2-3b-hf,57.3,256,4.47,1179.6480000000001,NVIDIA A100-SXM4-80GB,chat,3.0,0.00128,float16,None,gptq-4bit,True
rinna/bilingual-gpt-neox-4b,29.9,256,8.56,2128.896,NVIDIA A100-SXM4-80GB,chat,4.0,0.00231,float16,None,gptq-4bit,True
rinna/bilingual-gpt-neox-4b-8k,30.3,256,8.46,2092.0319999999997,NVIDIA A100-SXM4-80GB,chat,4.0,0.00227,float16,None,gptq-4bit,True
matsuo-lab/weblab-10b,28.0,256,9.14,2525.1839999999997,NVIDIA A100-SXM4-80GB,chat,10.0,0.00274,float16,None,gptq-4bit,True
ai-forever/mGPT,51.0,256,5.02,1170.4319999999998,NVIDIA A100-SXM4-80GB,chat,1.3,0.0012699999999999999,float16,None,gptq-4bit,True
augmxnt/shisa-base-7b-v1,24.2,256,10.6,2893.824,NVIDIA A100-SXM4-80GB,chat,7.0,0.00314,float16,None,gptq-4bit,True
AI-Sweden-Models/gpt-sw3-126m,108.0,256,2.36,521.6256,NVIDIA A100-SXM4-80GB,chat,0.126,0.000566,float16,None,gptq-4bit,True
AI-Sweden-Models/gpt-sw3-1.3b,57.5,256,4.45,1078.272,NVIDIA A100-SXM4-80GB,chat,1.3,0.00117,float16,None,gptq-4bit,True
AI-Sweden-Models/gpt-sw3-356m,56.5,256,4.53,1032.192,NVIDIA A100-SXM4-80GB,chat,0.356,0.0011200000000000001,float16,None,gptq-4bit,True
uukuguy/Orca-2-7b-f16,27.9,256,9.19,2377.728,NVIDIA A100-SXM4-80GB,chat,7.0,0.00258,float16,None,gptq-4bit,True
01-ai/Yi-6B-200K,25.1,256,10.2,2497.5359999999996,NVIDIA A100-SXM4-80GB,chat,6.0,0.0027099999999999997,float16,None,gptq-4bit,True
01-ai/Yi-6B,27.0,256,9.49,2442.2400000000002,NVIDIA A100-SXM4-80GB,chat,6.0,0.00265,float16,None,gptq-4bit,True
TheBloke/Llama-2-13B-fp16,22.5,256,11.4,3262.464,NVIDIA A100-SXM4-80GB,chat,13.0,0.00354,float16,None,gptq-4bit,True
Salesforce/codegen-6B-multi,23.1,256,11.1,2847.7439999999997,NVIDIA A100-SXM4-80GB,chat,6.0,0.00309,float16,None,gptq-4bit,True
Salesforce/codegen-6B-nl,23.1,256,11.1,2866.176,NVIDIA A100-SXM4-80GB,chat,6.0,0.00311,float16,None,gptq-4bit,True
Writer/palmyra-base,54.2,256,4.72,1281.024,NVIDIA A100-SXM4-80GB,chat,5.0,0.00139,float16,None,gptq-4bit,True
sarvamai/OpenHathi-7B-Hi-v0.1-Base,28.4,256,9.02,2433.024,NVIDIA A100-SXM4-80GB,chat,7.0,0.00264,float16,None,gptq-4bit,True
gpt2,98.1,256,2.61,581.5296,NVIDIA A100-SXM4-80GB,chat,0.124,0.0006309999999999999,float16,None,gptq-4bit,True
cyberagent/open-calm-large,44.4,256,5.77,1327.1039999999998,NVIDIA A100-SXM4-80GB,chat,0.4,0.0014399999999999999,float16,None,gptq-4bit,True
cyberagent/calm2-7b-chat,28.6,256,8.96,2396.16,NVIDIA A100-SXM4-80GB,chat,7.0,0.0026,float16,None,gptq-4bit,True
Kunhao/pile-7b-250b-tokens,26.4,256,9.68,2525.1839999999997,NVIDIA A100-SXM4-80GB,chat,7.0,0.00274,float16,None,gptq-4bit,True
cerebras/Cerebras-GPT-111M,131.0,256,1.95,449.74080000000004,NVIDIA A100-SXM4-80GB,chat,0.111,0.00048800000000000004,float16,None,gptq-4bit,True
cerebras/Cerebras-GPT-13B,33.4,256,7.67,2368.5119999999997,NVIDIA A100-SXM4-80GB,chat,13.0,0.00257,float16,None,gptq-4bit,True
cerebras/Cerebras-GPT-6.7B,41.6,256,6.16,1695.7440000000001,NVIDIA A100-SXM4-80GB,chat,6.7,0.00184,float16,None,gptq-4bit,True
cerebras/Cerebras-GPT-2.7B,42.7,256,6.0,1511.424,NVIDIA A100-SXM4-80GB,chat,2.7,0.00164,float16,None,gptq-4bit,True
cerebras/Cerebras-GPT-1.3B,57.1,256,4.48,1059.84,NVIDIA A100-SXM4-80GB,chat,1.3,0.00115,float16,None,gptq-4bit,True
itsliupeng/openllama-7b-base,28.3,256,9.04,2414.592,NVIDIA A100-SXM4-80GB,chat,7.0,0.00262,float16,None,gptq-4bit,True
ethzanalytics/pythia-31m,165.0,256,1.55,340.992,NVIDIA A100-SXM4-80GB,chat,0.031,0.00037,float16,None,gptq-4bit,True
tiiuae/falcon-rw-1b,53.7,256,4.77,1161.2160000000001,NVIDIA A100-SXM4-80GB,chat,1.0,0.00126,float16,None,gptq-4bit,True
facebook/xglm-564M,49.5,256,5.17,1207.296,NVIDIA A100-SXM4-80GB,chat,0.564,0.00131,float16,None,gptq-4bit,True
facebook/xglm-4.5B,25.3,256,10.1,2580.48,NVIDIA A100-SXM4-80GB,chat,4.5,0.0028,float16,None,gptq-4bit,True
bigscience/bloom-3b,43.3,256,5.91,1502.208,NVIDIA A100-SXM4-80GB,chat,3.0,0.0016300000000000002,float16,None,gptq-4bit,True
BEE-spoke-data/NanoLlama-GQA-L10-A32_KV8-v13-KI,82.6,256,3.1,727.1424,NVIDIA A100-SXM4-80GB,chat,0.218,0.000789,float16,None,gptq-4bit,True
BEE-spoke-data/smol_llama-220M-GQA,81.8,256,3.13,697.6512,NVIDIA A100-SXM4-80GB,chat,0.22,0.000757,float16,None,gptq-4bit,True
BEE-spoke-data/smol_llama-81M-tied,139.0,256,1.84,411.0336,NVIDIA A100-SXM4-80GB,chat,0.081,0.000446,float16,None,gptq-4bit,True
BEE-spoke-data/verysmol_llama-v11-KIx2,138.0,256,1.85,407.3472,NVIDIA A100-SXM4-80GB,chat,0.058,0.000442,float16,None,gptq-4bit,True
BEE-spoke-data/smol_llama-101M-GQA,130.0,256,1.97,443.2896,NVIDIA A100-SXM4-80GB,chat,0.101,0.00048100000000000004,float16,None,gptq-4bit,True
TurkuNLP/gpt3-finnish-large,55.1,256,4.65,1105.9199999999998,NVIDIA A100-SXM4-80GB,chat,0.881,0.0012,float16,None,gptq-4bit,True
TurkuNLP/gpt3-finnish-small,106.0,256,2.42,569.5487999999999,NVIDIA A100-SXM4-80GB,chat,0.186,0.000618,float16,None,gptq-4bit,True
LLM360/Amber,28.6,256,8.95,2276.352,NVIDIA A100-SXM4-80GB,chat,6.74,0.00247,float16,None,gptq-4bit,True
Dans-DiscountModels/ShearedLlama-1.3b-FFT-Test1,38.3,256,6.69,1566.72,NVIDIA A100-SXM4-80GB,chat,1.3,0.0017000000000000001,float16,None,gptq-4bit,True
stabilityai/stablelm-base-alpha-3b,64.5,256,3.97,1059.84,NVIDIA A100-SXM4-80GB,chat,3.0,0.00115,float16,None,gptq-4bit,True
stabilityai/stablelm-3b-4e1t,29.7,256,8.62,2082.816,NVIDIA A100-SXM4-80GB,chat,3.0,0.00226,float16,None,gptq-4bit,True
roneneldan/TinyStories-33M,227.0,256,1.13,254.36159999999998,NVIDIA A100-SXM4-80GB,chat,0.033,0.000276,float16,None,gptq-4bit,True
roneneldan/TinyStories-3M,128.0,256,2.0,441.4464,NVIDIA A100-SXM4-80GB,chat,0.003,0.000479,float16,None,gptq-4bit,True
roneneldan/TinyStories-28M,123.0,256,2.08,451.584,NVIDIA A100-SXM4-80GB,chat,0.028,0.00049,float16,None,gptq-4bit,True
roneneldan/TinyStories-8M,125.0,256,2.04,450.6624,NVIDIA A100-SXM4-80GB,chat,0.008,0.000489,float16,None,gptq-4bit,True
budecosystem/boomer-1b,200.0,256,1.28,330.8544,NVIDIA A100-SXM4-80GB,chat,1.0,0.000359,float16,None,gptq-4bit,True
openlm-research/open_llama_7b_v2,28.3,256,9.04,2377.728,NVIDIA A100-SXM4-80GB,chat,7.0,0.00258,float16,None,gptq-4bit,True
openlm-research/open_llama_7b,28.3,256,9.06,2368.5119999999997,NVIDIA A100-SXM4-80GB,chat,7.0,0.00257,float16,None,gptq-4bit,True
openlm-research/open_llama_13b,22.7,256,11.3,3216.384,NVIDIA A100-SXM4-80GB,chat,13.0,0.00349,float16,None,gptq-4bit,True
abhinand/tamil-llama-13b-base-v0.1,23.1,256,11.1,3225.6,NVIDIA A100-SXM4-80GB,chat,13.0,0.0035,float16,None,gptq-4bit,True
golaxy/gowizardlm,28.8,256,8.89,2377.728,NVIDIA A100-SXM4-80GB,chat,7.0,0.00258,float16,None,gptq-4bit,True
bigcode/tiny_starcoder_py,79.0,256,3.24,712.3968,NVIDIA A100-SXM4-80GB,chat,0.164,0.000773,float16,None,gptq-4bit,True
bigcode/gpt_bigcode-santacoder,67.5,256,3.79,915.1487999999999,NVIDIA A100-SXM4-80GB,chat,1.12,0.000993,float16,None,gptq-4bit,True
togethercomputer/RedPajama-INCITE-7B-Base,33.1,256,7.74,2092.0319999999997,NVIDIA A100-SXM4-80GB,chat,7.0,0.00227,float16,None,gptq-4bit,True
togethercomputer/RedPajama-INCITE-Base-3B-v1,32.9,256,7.77,1880.064,NVIDIA A100-SXM4-80GB,chat,3.0,0.00204,float16,None,gptq-4bit,True
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,32.7,256,7.83,2073.6000000000004,NVIDIA A100-SXM4-80GB,chat,7.0,0.0022500000000000003,float16,None,gptq-4bit,True
Dampish/StellarX-4B-V0,22.5,256,11.4,2810.88,NVIDIA A100-SXM4-80GB,chat,4.0,0.00305,float16,None,gptq-4bit,True
Dampish/StellarX-4B-V0.2,34.2,256,7.49,1852.4159999999997,NVIDIA A100-SXM4-80GB,chat,4.0,0.0020099999999999996,float16,None,gptq-4bit,True
huggingface/llama-7b,28.1,256,9.1,2423.808,NVIDIA A100-SXM4-80GB,chat,7.0,0.00263,float16,None,gptq-4bit,True
huggingface/llama-13b,22.9,256,11.2,3207.168,NVIDIA A100-SXM4-80GB,chat,13.0,0.00348,float16,None,gptq-4bit,True
bit-dny/MindLLM,43.2,256,5.93,1400.832,NVIDIA A100-SXM4-80GB,chat,1.3,0.00152,float16,None,gptq-4bit,True
SaylorTwift/gpt2_test,99.6,256,2.57,579.6864,NVIDIA A100-SXM4-80GB,chat,0.137,0.000629,float16,None,gptq-4bit,True
beomi/Yi-Ko-6B,27.1,256,9.46,2433.024,NVIDIA A100-SXM4-80GB,chat,6.0,0.00264,float16,None,gptq-4bit,True
fblgit/una-llama-7b,28.3,256,9.03,2386.9440000000004,NVIDIA A100-SXM4-80GB,chat,7.0,0.0025900000000000003,float16,None,gptq-4bit,True
codellama/CodeLlama-7b-hf,29.0,256,8.83,2340.8639999999996,NVIDIA A100-SXM4-80GB,chat,7.0,0.0025399999999999997,float16,None,gptq-4bit,True
EleutherAI/gpt-neox-20b,24.9,256,10.3,4036.608,NVIDIA A100-SXM4-80GB,chat,20.0,0.00438,bfloat16,None,None,False
EleutherAI/pythia-6.9b-deduped,39.9,256,6.41,1944.5760000000002,NVIDIA A100-SXM4-80GB,chat,6.9,0.0021100000000000003,bfloat16,None,None,False
EleutherAI/pythia-6.7b,41.5,256,6.17,1935.36,NVIDIA A100-SXM4-80GB,chat,6.7,0.0021,bfloat16,None,None,False
EleutherAI/pythia-1.4b-deduped,53.2,256,4.81,1244.16,NVIDIA A100-SXM4-80GB,chat,1.4,0.00135,bfloat16,None,None,False
EleutherAI/gpt-j-6b,32.3,256,7.92,2248.7039999999997,NVIDIA A100-SXM4-80GB,chat,6.0,0.00244,bfloat16,None,None,False
EleutherAI/pythia-12b,35.5,256,7.21,2589.696,NVIDIA A100-SXM4-80GB,chat,12.0,0.00281,bfloat16,None,None,False
EleutherAI/pythia-1.3b,54.1,256,4.73,1225.728,NVIDIA A100-SXM4-80GB,chat,1.3,0.00133,bfloat16,None,None,False
EleutherAI/pythia-12b-deduped,36.5,256,7.01,2534.3999999999996,NVIDIA A100-SXM4-80GB,chat,12.0,0.00275,bfloat16,None,None,False
EleutherAI/pythia-1b-deduped,75.5,256,3.39,864.4608,NVIDIA A100-SXM4-80GB,chat,1.0,0.0009379999999999999,bfloat16,None,None,False
EleutherAI/gpt-neo-125m,115.0,256,2.22,527.1552,NVIDIA A100-SXM4-80GB,chat,0.125,0.000572,bfloat16,None,None,False
EleutherAI/polyglot-ko-12.8b,32.5,256,7.88,2838.5280000000002,NVIDIA A100-SXM4-80GB,chat,12.8,0.0030800000000000003,bfloat16,None,None,False
EleutherAI/pythia-410m,53.6,256,4.78,1161.2160000000001,NVIDIA A100-SXM4-80GB,chat,0.41,0.00126,bfloat16,None,None,False
EleutherAI/gpt-neo-1.3B,59.7,256,4.29,1161.2160000000001,NVIDIA A100-SXM4-80GB,chat,1.3,0.00126,bfloat16,None,None,False
EleutherAI/pythia-160m-deduped,106.0,256,2.41,554.8032,NVIDIA A100-SXM4-80GB,chat,0.16,0.000602,bfloat16,None,None,False
EleutherAI/pythia-410m-deduped,55.1,256,4.65,1115.1360000000002,NVIDIA A100-SXM4-80GB,chat,0.41,0.0012100000000000001,bfloat16,None,None,False
EleutherAI/pythia-160m,107.0,256,2.4,599.9616,NVIDIA A100-SXM4-80GB,chat,0.16,0.000651,bfloat16,None,None,False
EleutherAI/pythia-2.7b,40.4,256,6.34,1668.096,NVIDIA A100-SXM4-80GB,chat,2.7,0.00181,bfloat16,None,None,False
EleutherAI/pythia-2.8b-deduped,40.7,256,6.29,1658.8799999999999,NVIDIA A100-SXM4-80GB,chat,2.8,0.0018,bfloat16,None,None,False
EleutherAI/pythia-70m-deduped,202.0,256,1.27,292.1472,NVIDIA A100-SXM4-80GB,chat,0.07,0.000317,bfloat16,None,None,False
EleutherAI/gpt-neo-2.7B,44.4,256,5.76,1566.72,NVIDIA A100-SXM4-80GB,chat,2.7,0.0017000000000000001,bfloat16,None,None,False
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,53.6,256,4.78,1244.16,NVIDIA A100-SXM4-80GB,chat,1.1,0.00135,bfloat16,None,None,False
ahxt/llama2_xs_460M_experimental,49.2,256,5.2,1244.16,NVIDIA A100-SXM4-80GB,chat,0.46,0.00135,bfloat16,None,None,False
GeneZC/MiniMA-3B,53.9,256,4.75,1299.456,NVIDIA A100-SXM4-80GB,chat,3.0,0.00141,bfloat16,None,None,False
GeneZC/MiniMA-2-3B,54.0,256,4.74,1290.24,NVIDIA A100-SXM4-80GB,chat,3.0,0.0014,bfloat16,None,None,False
Locutusque/TinyMistral-248M-v2,87.4,256,2.93,679.2192,NVIDIA A100-SXM4-80GB,chat,0.248,0.000737,bfloat16,None,None,False
Locutusque/TinyMistral-248m,88.0,256,2.91,705.9456,NVIDIA A100-SXM4-80GB,chat,0.248,0.000766,bfloat16,None,None,False
DevaMalla/llama-base-7b,44.0,256,5.82,1852.4159999999997,NVIDIA A100-SXM4-80GB,chat,7.0,0.0020099999999999996,bfloat16,None,None,False
