forward.latency(s),forward.throughput(samples/s),forward.peak_memory(MB),forward.max_memory_used(MB),forward.max_memory_allocated(MB),forward.max_memory_reserved(MB),forward.energy_consumption(kWh/sample),forward.carbon_emissions(kgCO2eq/sample),generate.latency(s),generate.throughput(tokens/s),decode.latency(s),decode.throughput(tokens/s),generate.peak_memory(MB),generate.max_memory_used(MB),generate.max_memory_allocated(MB),generate.max_memory_reserved(MB),generate.energy_consumption(kWh/token),generate.carbon_emissions(kgCO2eq/token),launcher.name,launcher._target_,launcher.start_method,backend.name,backend.version,backend._target_,backend.seed,backend.inter_op_num_threads,backend.intra_op_num_threads,backend.continuous_isolation,backend.isolation_check_interval,backend.delete_cache,backend.no_weights,backend.device_map,backend.torch_dtype,backend.eval_mode,backend.disable_grad,backend.amp_autocast,backend.amp_dtype,backend.torch_compile,backend.to_bettertransformer,backend.use_flash_attention_2,backend.quantization_scheme,backend.quantization_config.bits,backend.quantization_config.use_cuda_fp16,backend.quantization_config.use_exllama,backend.quantization_config.exllama_config.version,backend.data_parallel,backend.deepspeed_inference,backend.peft_strategy,benchmark.name,benchmark._target_,benchmark.duration,benchmark.warmup_runs,benchmark.memory,benchmark.energy,benchmark.input_shapes.batch_size,benchmark.input_shapes.sequence_length,benchmark.input_shapes.num_choices,benchmark.input_shapes.feature_size,benchmark.input_shapes.nb_max_frames,benchmark.input_shapes.audio_sequence_length,benchmark.new_tokens,benchmark.can_diffuse,benchmark.can_generate,benchmark.generate_kwargs.num_return_sequences,benchmark.generate_kwargs.max_new_tokens,benchmark.generate_kwargs.min_new_tokens,benchmark.generate_kwargs.do_sample,benchmark.generate_kwargs.use_cache,benchmark.generate_kwargs.pad_token_id,benchmark.generate_kwargs.temperature,benchmark.generate_kwargs.num_beams,experiment_name,device,model,task,hub_kwargs.revision,hub_kwargs.cache_dir,hub_kwargs.force_download,hub_kwargs.local_files_only,hub_kwargs.trust_remote_code,environment.optimum_version,environment.optimum_commit,environment.transformers_version,environment.transformers_commit,environment.accelerate_version,environment.accelerate_commit,environment.diffusers_version,environment.diffusers_commit,environment.python_version,environment.system,environment.cpu,environment.cpu_count,environment.cpu_ram_mb,environment.gpus,backend.quantization_config.version,backend.quantization_config.do_fuse,backend.quantization_config.fuse_max_seq_len,backend.quantization_config.llm_int8_threshold,backend.quantization_config.load_in_8bit,backend.quantization_config.load_in_4bit
0.00981,102.0,2174,2174,639,723,8.96e-07,6.04e-08,2.08,123.0,2.07,123.0,2197,2197,658,746,5.44e-07,3.67e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/gpt-neo-125m,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.445,2.25,54209,54209,52697,52758,4.87e-05,3.28e-06,11.5,22.3,11.1,23.0,54968,54968,53472,53517,4.89e-06,3.3e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/polyglot-ko-12.8b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0231,43.3,3374,3374,1890,1923,2.4e-06,1.62e-07,4.82,53.1,4.8,53.1,3458,3458,1948,2006,1.23e-06,8.28e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/pythia-410m,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0567,17.6,7037,7037,5526,5586,5.85e-06,3.94e-07,4.15,61.7,4.09,62.3,7268,7268,5775,5817,1.28e-06,8.59e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/gpt-neo-1.3B,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0106,94.3,2321,2321,809,870,9.44e-07,6.36e-08,2.37,108.0,2.36,108.0,2355,2355,828,903,6.09e-07,4.1e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/pythia-160m-deduped,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0237,42.2,3374,3374,1890,1923,2.4e-06,1.62e-07,4.72,54.2,4.7,54.3,3458,3458,1948,2006,1.24e-06,8.33e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/pythia-410m-deduped,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0103,97.1,2321,2321,809,870,9.63e-07,6.49e-08,2.37,108.0,2.36,108.0,2355,2355,828,903,6.14e-07,4.14e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/pythia-160m,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.106,9.43,13222,13222,11713,11771,1.14e-05,7.66e-07,6.24,41.0,6.13,41.6,13495,13495,11995,12043,1.97e-06,1.33e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/pythia-2.7b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.105,9.52,13222,13222,11713,11771,1.14e-05,7.66e-07,6.27,40.8,6.16,41.4,13495,13495,11995,12043,2.01e-06,1.35e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/pythia-2.8b-deduped,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.00549,182.0,1855,1855,390,404,4.23e-07,2.85e-08,1.24,206.0,1.23,207.0,1876,1876,397,425,3.2e-07,2.16e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/pythia-70m-deduped,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.104,9.62,12624,12624,11107,11173,1.1e-05,7.42e-07,5.17,49.5,5.07,50.3,13044,13044,11555,11593,1.76e-06,1.19e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,EleutherAI/gpt-neo-2.7B,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0432,23.1,5964,5964,4478,4513,4.62e-06,3.11e-07,4.53,56.5,4.49,56.8,5999,5999,4492,4548,1.33e-06,8.93e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.023,43.5,3424,3424,1927,1973,2.44e-06,1.64e-07,4.66,54.9,4.64,55.0,3437,3437,1936,1986,1.27e-06,8.54e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,ahxt/llama2_xs_460M_experimental,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.111,9.01,13925,13925,12395,12473,1.18e-05,7.97e-07,4.27,60.0,4.16,61.3,14344,14344,12793,12893,1.56e-06,1.05e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,GeneZC/MiniMA-3B,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.111,9.01,13925,13925,12395,12473,1.18e-05,7.95e-07,4.32,59.3,4.21,60.6,14344,14344,12793,12893,1.58e-06,1.07e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,GeneZC/MiniMA-2-3B,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0128,78.1,2638,2638,1144,1186,1.33e-06,8.99e-08,2.68,95.5,2.67,95.5,2650,2650,1153,1199,7.08e-07,4.77e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,Locutusque/TinyMistral-248M-v2,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.013,76.9,2638,2638,1144,1186,1.34e-06,9.05e-08,2.64,97.0,2.63,97.0,2650,2650,1153,1199,7.06e-07,4.76e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,Locutusque/TinyMistral-248m,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.237,4.22,28861,28861,27348,27409,2.53e-05,1.71e-06,6.34,40.4,6.1,41.8,29909,29909,28100,28458,2.77e-06,1.87e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,DevaMalla/llama-base-7b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.00545,183.0,1681,1681,217,230,3.41e-07,2.3e-08,1.23,208.0,1.22,209.0,1686,1686,221,234,3.05e-07,2.05e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,pszemraj/pythia-31m-simplepile-lite-2048-scratch-2e,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0051,196.0,1681,1681,217,230,3.42e-07,2.31e-08,1.26,203.0,1.25,204.0,1686,1686,221,234,3.1e-07,2.09e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,pszemraj/pythia-31m-goodwiki-deduped-2048-scratch,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.00499,200.0,1681,1681,217,230,3.45e-07,2.32e-08,1.24,206.0,1.24,206.0,1686,1686,221,234,3.19e-07,2.15e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,pszemraj/pythia-31m-simplewiki-2048,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.00534,187.0,1681,1681,217,230,3.63e-07,2.45e-08,1.25,205.0,1.24,206.0,1686,1686,221,234,3.07e-07,2.07e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,pszemraj/pythia-31m-KI_v1-2048-scratch,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.00545,183.0,1681,1681,217,230,3.42e-07,2.3e-08,1.24,206.0,1.23,207.0,1686,1686,221,234,3.02e-07,2.03e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,pszemraj/pythia-31m-simplewiki-scratch-bf16,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0432,23.1,5964,5964,4478,4513,4.62e-06,3.11e-07,4.47,57.3,4.43,57.6,5999,5999,4492,4548,1.3e-06,8.77e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,PY007/TinyLlama-1.1B-intermediate-step-240k-503b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0434,23.0,5964,5964,4478,4513,4.72e-06,3.18e-07,4.49,57.0,4.45,57.3,5999,5999,4492,4548,1.31e-06,8.84e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,PY007/TinyLlama-1.1B-step-50K-105b,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0442,22.6,5964,5964,4478,4513,4.6e-06,3.1e-07,4.43,57.8,4.39,58.1,5999,5999,4492,4548,1.3e-06,8.75e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,PY007/TinyLlama-1.1B-intermediate-step-480k-1T,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.255,3.92,30035,30035,28529,28584,2.72e-05,1.83e-06,6.44,39.8,6.19,41.2,30089,30089,28538,28638,2.78e-06,1.87e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,Deci/DeciLM-7B,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.26,3.85,33122,33122,31596,31671,2.8e-05,1.88e-06,7.16,35.8,6.9,37.0,33564,33564,31976,32113,3.05e-06,2.05e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,NYTK/PULI-GPTrio,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.0206,48.5,3084,3084,1581,1633,2.2e-06,1.48e-07,4.08,62.7,4.06,62.8,3147,3147,1656,1696,1.08e-06,7.25e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,robowaifudev/megatron-gpt2-345m,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.00784,128.0,2118,2118,606,666,7.31e-07,4.93e-08,1.83,140.0,1.82,140.0,2120,2120,613,668,4.47e-07,3.01e-08,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,instructkr/ko-wand-136M,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
0.298,3.36,35171,35171,33656,33720,3.21e-05,2.17e-06,7.94,32.2,7.64,33.4,36811,36811,34944,35360,3.45e-06,2.32e-07,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,spawn,pytorch,2.1.2+cu118,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,42,,,True,1.0,False,True,,float32,True,True,False,,False,False,False,,,,,,False,False,,inference,optimum_benchmark.benchmarks.inference.benchmark.InferenceBenchmark,10,10,True,True,1,256,1,80,3000,16000,256,False,True,1,256,256,False,True,0,1.0,1,pytorch+cuda+float32,cuda,TencentARC/LLaMA-Pro-8B,text-generation,main,,False,False,True,1.16.1,,4.36.2,,0.25.0,,,,3.10.12,Linux, AMD EPYC 7742 64-Core Processor,128,540671,['NVIDIA A100-SXM4-80GB'],,,,,,
